customer_id,signup_date,segment,region,acquisition_channel
C0003504,2025-04-16,Mid-Market,North America,partners
C0001092,2025-04-16,SMB,EMEA,paid_search
C0006935,2025-04-16,Mid-Market,EMEA,social_ads
C0008650,2025-04-16,SMB,LATAM,organic
C0004771,2025-04-16,SMB,North America,email
C0006298,2025-04-16,Mid-Market,North America,paid_search
C0006573,2025-04-16,Enterprise,APAC,social_ads
C0005361,2025-04-16,Startup,APAC,paid_search
C0001931,2025-04-16,Enterprise,North America,paid_search
C0000013,2025-04-16,Mid-Market,EMEA,partners
C0007748,2025-04-16,Enterprise,EMEA,partners
C0007295,2025-04-17,SMB,APAC,social_ads
C0003108,2025-04-17,SMB,APAC,paid_search
C0005458,2025-04-17,SMB,LATAM,social_ads
C0008061,2025-04-17,SMB,LATAM,email
C0005863,2025-04-17,Mid-Market,LATAM,social_ads
C0008434,2025-04-17,Mid-Market,North America,social_ads
C0001224,2025-04-17,SMB,EMEA,organic
C0005426,2025-04-17,Startup,North America,social_ads
C0004072,2025-04-18,Startup,EMEA,paid_search
C0000492,2025-04-18,Enterprise,North America,partners
C0007432,2025-04-18,Startup,LATAM,paid_search
C0003400,2025-04-18,Startup,EMEA,referral
C0004473,2025-04-18,SMB,North America,paid_search
C0001036,2025-04-18,Mid-Market,North America,partners
C0003368,2025-04-18,Startup,LATAM,paid_search
C0003195,2025-04-18,Startup,North America,paid_search
C0008870,2025-04-19,Mid-Market,EMEA,organic
C0006869,2025-04-19,Startup,LATAM,social_ads
C0005165,2025-04-19,Startup,EMEA,paid_search
C0007821,2025-04-19,SMB,North America,social_ads
C0002777,2025-04-19,SMB,APAC,paid_search
C0001493,2025-04-19,SMB,North America,email
C0000565,2025-04-19,SMB,EMEA,referral
C0007877,2025-04-19,Enterprise,EMEA,organic
C0003053,2025-04-19,Mid-Market,EMEA,paid_search
C0003204,2025-04-19,Mid-Market,North America,partners
C0007543,2025-04-19,Startup,APAC,social_ads
C0002906,2025-04-19,Startup,North America,organic
C0000467,2025-04-19,Startup,North America,paid_search
C0003797,2025-04-19,Enterprise,APAC,partners
C0004077,2025-04-19,Mid-Market,EMEA,referral
C0006409,2025-04-19,Mid-Market,APAC,social_ads
C0008837,2025-04-19,SMB,LATAM,paid_search
C0003938,2025-04-19,Startup,North America,social_ads
C0002280,2025-04-19,Mid-Market,EMEA,social_ads
C0003229,2025-04-19,Startup,EMEA,partners
C0004635,2025-04-19,SMB,North America,organic
C0008131,2025-04-20,SMB,North America,partners
C0000412,2025-04-20,SMB,North America,social_ads
C0002972,2025-04-20,SMB,EMEA,paid_search
C0005261,2025-04-20,Mid-Market,EMEA,referral
C0008552,2025-04-20,SMB,APAC,paid_search
C0007571,2025-04-20,Mid-Market,EMEA,referral
C0002004,2025-04-20,SMB,North America,email
C0008598,2025-04-20,SMB,APAC,partners
C0007174,2025-04-20,Enterprise,North America,paid_search
C0006146,2025-04-20,SMB,EMEA,paid_search
C0002837,2025-04-20,Mid-Market,EMEA,referral
C0005375,2025-04-20,SMB,North America,paid_search
C0005727,2025-04-20,SMB,North America,referral
C0005008,2025-04-20,SMB,LATAM,email
C0000122,2025-04-20,SMB,LATAM,email
C0008958,2025-04-20,Mid-Market,APAC,partners
C0006518,2025-04-21,Mid-Market,EMEA,referral
C0006257,2025-04-21,SMB,LATAM,organic
C0004604,2025-04-21,SMB,North America,paid_search
C0002021,2025-04-21,Mid-Market,LATAM,social_ads
C0005614,2025-04-21,Mid-Market,North America,social_ads
C0005950,2025-04-21,SMB,APAC,social_ads
C0001377,2025-04-21,SMB,LATAM,referral
C0000251,2025-04-21,Startup,EMEA,paid_search
C0005354,2025-04-21,Startup,APAC,paid_search
C0007120,2025-04-21,Startup,EMEA,organic
C0004027,2025-04-21,Startup,APAC,social_ads
C0006882,2025-04-21,Mid-Market,LATAM,social_ads
C0007921,2025-04-21,SMB,North America,paid_search
C0003980,2025-04-21,Startup,EMEA,organic
C0001190,2025-04-22,SMB,LATAM,paid_search
C0008465,2025-04-22,Mid-Market,North America,referral
C0001162,2025-04-22,Mid-Market,North America,referral
C0000326,2025-04-22,Mid-Market,EMEA,referral
C0004453,2025-04-22,Startup,EMEA,social_ads
C0006918,2025-04-22,Startup,LATAM,paid_search
C0000719,2025-04-22,Startup,North America,organic
C0003796,2025-04-22,Startup,EMEA,referral
C0004394,2025-04-22,Startup,EMEA,paid_search
C0000699,2025-04-22,SMB,APAC,paid_search
C0000906,2025-04-22,Mid-Market,North America,organic
C0005834,2025-04-22,Startup,EMEA,paid_search
C0002593,2025-04-22,Mid-Market,LATAM,partners
C0006166,2025-04-22,Startup,North America,paid_search
C0000493,2025-04-22,Startup,EMEA,partners
C0005246,2025-04-22,Enterprise,APAC,referral
C0003843,2025-04-22,Mid-Market,LATAM,partners
C0001129,2025-04-22,Startup,North America,paid_search
C0007460,2025-04-22,Enterprise,EMEA,social_ads
C0001465,2025-04-22,Startup,North America,paid_search
C0002761,2025-04-22,Startup,North America,social_ads
C0007446,2025-04-23,Mid-Market,EMEA,referral
C0002977,2025-04-23,Startup,North America,paid_search
C0007731,2025-04-23,SMB,North America,paid_search
C0002569,2025-04-23,SMB,APAC,social_ads
C0004476,2025-04-23,SMB,North America,referral
C0000612,2025-04-23,Mid-Market,North America,organic
C0004533,2025-04-23,Mid-Market,EMEA,paid_search
C0007663,2025-04-23,SMB,EMEA,paid_search
C0002230,2025-04-23,SMB,LATAM,organic
C0004179,2025-04-23,Startup,APAC,paid_search
C0007951,2025-04-24,Mid-Market,EMEA,partners
C0008462,2025-04-24,SMB,North America,paid_search
C0001897,2025-04-24,SMB,EMEA,social_ads
C0008423,2025-04-24,SMB,EMEA,social_ads
C0002232,2025-04-24,Mid-Market,EMEA,email
C0000421,2025-04-24,Mid-Market,North America,paid_search
C0005939,2025-04-24,Mid-Market,EMEA,organic
C0004240,2025-04-24,Startup,EMEA,paid_search
C0006785,2025-04-24,Mid-Market,North America,referral
C0007360,2025-04-24,Startup,North America,partners
C0006278,2025-04-24,Mid-Market,APAC,organic
C0002997,2025-04-24,Mid-Market,EMEA,paid_search
C0001198,2025-04-24,SMB,APAC,organic
C0004780,2025-04-24,Mid-Market,APAC,referral
C0004848,2025-04-24,SMB,LATAM,paid_search
C0006007,2025-04-24,Startup,APAC,social_ads
C0004353,2025-04-24,SMB,North America,organic
C0007896,2025-04-24,Enterprise,LATAM,organic
C0002151,2025-04-24,SMB,APAC,paid_search
C0001043,2025-04-24,Mid-Market,EMEA,referral
C0003611,2025-04-24,Startup,EMEA,organic
C0004949,2025-04-24,Mid-Market,EMEA,partners
C0008459,2025-04-24,SMB,North America,organic
C0008230,2025-04-24,Mid-Market,EMEA,organic
C0005669,2025-04-25,SMB,North America,paid_search
C0008666,2025-04-25,SMB,EMEA,paid_search
C0003114,2025-04-25,SMB,EMEA,paid_search
C0007278,2025-04-25,Enterprise,EMEA,partners
C0002451,2025-04-25,Mid-Market,APAC,organic
C0005353,2025-04-25,Startup,APAC,referral
C0003423,2025-04-26,SMB,LATAM,referral
C0007890,2025-04-26,Mid-Market,EMEA,organic
C0007213,2025-04-26,SMB,EMEA,paid_search
C0003411,2025-04-26,Enterprise,LATAM,organic
C0001292,2025-04-26,Mid-Market,North America,organic
C0000365,2025-04-26,Startup,EMEA,organic
C0007190,2025-04-26,Startup,EMEA,paid_search
C0005433,2025-04-26,Enterprise,EMEA,organic
C0008463,2025-04-26,Startup,North America,email
C0001719,2025-04-26,Enterprise,LATAM,paid_search
C0007334,2025-04-26,SMB,EMEA,organic
C0005181,2025-04-26,Mid-Market,North America,referral
C0004102,2025-04-26,Startup,North America,paid_search
C0006821,2025-04-26,Mid-Market,EMEA,organic
C0005151,2025-04-26,Startup,LATAM,social_ads
C0006488,2025-04-26,SMB,North America,referral
C0004767,2025-04-26,Mid-Market,EMEA,organic
C0007415,2025-04-26,Mid-Market,APAC,referral
C0004468,2025-04-26,Startup,APAC,organic
C0006383,2025-04-26,Mid-Market,North America,partners
C0006681,2025-04-27,SMB,APAC,referral
C0006184,2025-04-27,Mid-Market,EMEA,referral
C0001025,2025-04-27,Mid-Market,North America,paid_search
C0007041,2025-04-27,Startup,North America,email
C0001011,2025-04-27,Startup,North America,organic
C0004566,2025-04-27,Startup,APAC,organic
C0004363,2025-04-27,Startup,North America,social_ads
C0004454,2025-04-27,SMB,APAC,referral
C0008597,2025-04-27,SMB,LATAM,paid_search
C0007818,2025-04-27,Mid-Market,LATAM,paid_search
C0001917,2025-04-27,Startup,North America,social_ads
C0003919,2025-04-27,Startup,APAC,social_ads
C0004675,2025-04-27,SMB,North America,referral
C0000158,2025-04-27,Mid-Market,North America,paid_search
C0007302,2025-04-27,SMB,APAC,organic
C0008788,2025-04-27,SMB,APAC,paid_search
C0003083,2025-04-27,Startup,LATAM,social_ads
C0008742,2025-04-27,Mid-Market,EMEA,organic
C0007225,2025-04-27,Mid-Market,APAC,social_ads
C0005799,2025-04-27,Startup,LATAM,organic
C0007499,2025-04-28,SMB,North America,email
C0000078,2025-04-28,SMB,EMEA,organic
C0000186,2025-04-28,Startup,APAC,email
C0008550,2025-04-28,Mid-Market,North America,paid_search
C0003769,2025-04-28,Enterprise,North America,referral
C0006651,2025-04-28,Enterprise,EMEA,referral
C0002857,2025-04-28,Startup,APAC,paid_search
C0007904,2025-04-29,Mid-Market,EMEA,partners
C0005555,2025-04-29,Mid-Market,North America,referral
C0000223,2025-04-29,Startup,EMEA,social_ads
C0001044,2025-04-29,SMB,EMEA,referral
C0005002,2025-04-29,Startup,EMEA,organic
C0003892,2025-04-29,Mid-Market,EMEA,organic
C0005567,2025-04-29,Startup,EMEA,organic
C0004865,2025-04-29,SMB,North America,paid_search
C0004028,2025-04-29,Startup,EMEA,social_ads
C0001121,2025-04-29,Startup,APAC,paid_search
C0001500,2025-04-29,Mid-Market,EMEA,organic
C0002200,2025-04-29,Mid-Market,LATAM,paid_search
C0008605,2025-04-29,Startup,EMEA,paid_search
C0005492,2025-04-29,SMB,North America,organic
C0006492,2025-04-30,Startup,North America,paid_search
C0003281,2025-04-30,SMB,LATAM,paid_search
C0000824,2025-04-30,SMB,APAC,social_ads
C0002438,2025-04-30,Mid-Market,EMEA,paid_search
C0006802,2025-04-30,SMB,North America,referral
C0000081,2025-04-30,Mid-Market,North America,social_ads
C0000054,2025-04-30,Startup,APAC,organic
C0002649,2025-04-30,SMB,North America,social_ads
C0002365,2025-05-01,SMB,LATAM,referral
C0005349,2025-05-01,Startup,APAC,email
C0007071,2025-05-01,Startup,EMEA,paid_search
C0007132,2025-05-01,Enterprise,LATAM,partners
C0005338,2025-05-01,Startup,EMEA,organic
C0008764,2025-05-01,SMB,North America,social_ads
C0003807,2025-05-01,Startup,EMEA,partners
C0002609,2025-05-01,Startup,LATAM,paid_search
C0008265,2025-05-01,SMB,LATAM,organic
C0007989,2025-05-01,SMB,EMEA,referral
C0005980,2025-05-01,Mid-Market,North America,referral
C0004823,2025-05-01,SMB,EMEA,social_ads
C0007710,2025-05-01,Mid-Market,APAC,referral
C0000411,2025-05-01,Mid-Market,North America,social_ads
C0004537,2025-05-01,Mid-Market,APAC,organic
C0006913,2025-05-02,SMB,EMEA,social_ads
C0002602,2025-05-02,Mid-Market,North America,paid_search
C0002935,2025-05-02,Mid-Market,North America,partners
C0001042,2025-05-02,SMB,APAC,referral
C0005985,2025-05-02,Mid-Market,North America,partners
C0003360,2025-05-02,Startup,LATAM,email
C0006455,2025-05-02,Mid-Market,North America,paid_search
C0005948,2025-05-02,Mid-Market,LATAM,referral
C0008308,2025-05-02,Mid-Market,North America,email
C0005294,2025-05-03,SMB,North America,partners
C0005738,2025-05-03,SMB,North America,referral
C0004918,2025-05-03,Startup,APAC,referral
C0000061,2025-05-03,Mid-Market,LATAM,partners
C0003906,2025-05-03,Mid-Market,North America,partners
C0008191,2025-05-03,SMB,EMEA,referral
C0005636,2025-05-03,Mid-Market,EMEA,referral
C0005959,2025-05-03,Mid-Market,EMEA,partners
C0003625,2025-05-03,Enterprise,APAC,partners
C0008213,2025-05-03,Mid-Market,EMEA,referral
C0006238,2025-05-03,Enterprise,EMEA,referral
C0008391,2025-05-03,Mid-Market,North America,referral
C0001361,2025-05-03,Mid-Market,North America,organic
C0008239,2025-05-03,Startup,APAC,social_ads
C0004052,2025-05-03,SMB,LATAM,organic
C0001051,2025-05-03,SMB,EMEA,paid_search
C0004696,2025-05-03,SMB,EMEA,social_ads
C0001308,2025-05-03,Startup,EMEA,paid_search
C0007613,2025-05-03,Mid-Market,LATAM,paid_search
C0005559,2025-05-04,Startup,EMEA,paid_search
C0000040,2025-05-04,SMB,EMEA,paid_search
C0006423,2025-05-04,SMB,North America,referral
C0007682,2025-05-04,Startup,EMEA,referral
C0000566,2025-05-04,SMB,EMEA,referral
C0006653,2025-05-04,Startup,North America,partners
C0003708,2025-05-04,Mid-Market,LATAM,paid_search
C0005831,2025-05-05,Startup,EMEA,social_ads
C0005549,2025-05-05,SMB,EMEA,paid_search
C0001501,2025-05-05,Mid-Market,North America,social_ads
C0007552,2025-05-05,SMB,EMEA,referral
C0008343,2025-05-05,Startup,LATAM,paid_search
C0003346,2025-05-05,SMB,EMEA,social_ads
C0000653,2025-05-05,Mid-Market,EMEA,paid_search
C0000368,2025-05-05,SMB,APAC,organic
C0002688,2025-05-05,Startup,APAC,social_ads
C0008957,2025-05-06,Mid-Market,LATAM,organic
C0000156,2025-05-06,SMB,APAC,partners
C0001140,2025-05-06,SMB,LATAM,paid_search
C0003628,2025-05-06,Mid-Market,EMEA,social_ads
C0008678,2025-05-06,Mid-Market,EMEA,referral
C0007688,2025-05-06,Mid-Market,North America,social_ads
C0007518,2025-05-06,Enterprise,EMEA,referral
C0008166,2025-05-06,Enterprise,EMEA,organic
C0001466,2025-05-06,Enterprise,North America,partners
C0005865,2025-05-06,Enterprise,EMEA,paid_search
C0004585,2025-05-06,Startup,North America,referral
C0003172,2025-05-06,Mid-Market,APAC,organic
C0008297,2025-05-07,Mid-Market,APAC,social_ads
C0002924,2025-05-07,SMB,APAC,organic
C0000712,2025-05-07,SMB,EMEA,social_ads
C0003118,2025-05-07,SMB,North America,organic
C0002759,2025-05-07,Startup,APAC,social_ads
C0005524,2025-05-07,SMB,EMEA,organic
C0002914,2025-05-07,Mid-Market,North America,social_ads
C0001992,2025-05-07,Startup,North America,organic
C0005184,2025-05-07,Mid-Market,North America,social_ads
C0008357,2025-05-07,Mid-Market,North America,referral
C0008775,2025-05-08,SMB,North America,organic
C0000637,2025-05-08,Mid-Market,North America,referral
C0002768,2025-05-08,Startup,LATAM,organic
C0001805,2025-05-08,Startup,North America,referral
C0004613,2025-05-08,SMB,North America,referral
C0002085,2025-05-08,Enterprise,North America,social_ads
C0003106,2025-05-08,Startup,North America,referral
C0003863,2025-05-08,SMB,EMEA,paid_search
C0005194,2025-05-08,Mid-Market,North America,partners
C0001056,2025-05-08,SMB,North America,paid_search
C0004554,2025-05-08,Mid-Market,APAC,email
C0007095,2025-05-09,Mid-Market,EMEA,partners
C0003487,2025-05-09,Mid-Market,EMEA,paid_search
C0008013,2025-05-09,Mid-Market,North America,email
C0003227,2025-05-09,SMB,EMEA,paid_search
C0005578,2025-05-09,Startup,North America,paid_search
C0001219,2025-05-09,Enterprise,EMEA,paid_search
C0006631,2025-05-09,Mid-Market,APAC,referral
C0006206,2025-05-09,Enterprise,North America,organic
C0007136,2025-05-09,SMB,EMEA,organic
C0000649,2025-05-09,Startup,APAC,paid_search
C0003359,2025-05-10,Startup,North America,partners
C0001695,2025-05-10,Mid-Market,APAC,organic
C0000208,2025-05-10,Mid-Market,EMEA,social_ads
C0003175,2025-05-10,Startup,EMEA,email
C0007956,2025-05-10,Enterprise,EMEA,paid_search
C0004581,2025-05-10,Startup,North America,social_ads
C0002562,2025-05-10,Mid-Market,EMEA,referral
C0000834,2025-05-10,SMB,LATAM,organic
C0001603,2025-05-10,Enterprise,EMEA,partners
C0006879,2025-05-10,Enterprise,North America,referral
C0008557,2025-05-10,Mid-Market,APAC,partners
C0006764,2025-05-10,Mid-Market,LATAM,referral
C0001017,2025-05-10,Mid-Market,EMEA,referral
C0007113,2025-05-11,SMB,North America,organic
C0002462,2025-05-11,SMB,APAC,social_ads
C0002822,2025-05-11,Startup,EMEA,social_ads
C0002799,2025-05-11,SMB,EMEA,paid_search
C0008773,2025-05-11,SMB,North America,referral
C0005813,2025-05-11,Startup,North America,partners
C0003664,2025-05-11,SMB,EMEA,organic
C0002083,2025-05-11,SMB,North America,paid_search
C0004217,2025-05-11,Mid-Market,North America,partners
C0003447,2025-05-11,Startup,North America,organic
C0008448,2025-05-11,SMB,APAC,social_ads
C0008624,2025-05-11,Mid-Market,APAC,organic
C0005745,2025-05-11,Mid-Market,EMEA,partners
C0001234,2025-05-11,Mid-Market,APAC,social_ads
C0004528,2025-05-12,SMB,LATAM,paid_search
C0001596,2025-05-12,Mid-Market,EMEA,social_ads
C0008505,2025-05-12,SMB,EMEA,social_ads
C0003773,2025-05-12,SMB,North America,organic
C0003509,2025-05-12,Mid-Market,LATAM,partners
C0001316,2025-05-12,Startup,North America,organic
C0004878,2025-05-12,Startup,APAC,social_ads
C0004812,2025-05-12,Mid-Market,LATAM,organic
C0006871,2025-05-12,Startup,North America,paid_search
C0005733,2025-05-12,Mid-Market,EMEA,paid_search
C0005192,2025-05-12,SMB,APAC,organic
C0000275,2025-05-12,SMB,LATAM,referral
C0008410,2025-05-12,Mid-Market,APAC,organic
C0000049,2025-05-13,Mid-Market,APAC,email
C0005401,2025-05-13,Startup,North America,paid_search
C0001806,2025-05-13,Mid-Market,APAC,referral
C0004737,2025-05-13,SMB,EMEA,referral
C0003841,2025-05-13,Mid-Market,LATAM,referral
C0004909,2025-05-13,Startup,North America,social_ads
C0000848,2025-05-13,Mid-Market,LATAM,social_ads
C0004833,2025-05-13,Startup,EMEA,social_ads
C0005475,2025-05-13,Startup,LATAM,social_ads
C0005376,2025-05-13,SMB,North America,social_ads
C0000030,2025-05-13,SMB,EMEA,paid_search
C0006675,2025-05-13,Startup,North America,paid_search
C0007555,2025-05-13,SMB,EMEA,organic
C0002502,2025-05-13,Startup,EMEA,referral
C0002411,2025-05-13,Startup,North America,paid_search
C0003704,2025-05-14,SMB,North America,organic
C0004220,2025-05-14,SMB,APAC,referral
C0006449,2025-05-14,Mid-Market,North America,partners
C0002835,2025-05-14,Startup,APAC,social_ads
C0002927,2025-05-14,SMB,North America,social_ads
C0007775,2025-05-14,SMB,APAC,referral
C0004790,2025-05-14,SMB,North America,referral
C0000755,2025-05-14,Startup,LATAM,referral
C0004552,2025-05-14,SMB,North America,organic
C0004265,2025-05-15,SMB,EMEA,paid_search
C0003386,2025-05-15,Startup,APAC,social_ads
C0002366,2025-05-15,Enterprise,North America,partners
C0000318,2025-05-15,Enterprise,APAC,social_ads
C0000890,2025-05-15,Mid-Market,EMEA,partners
C0001068,2025-05-15,Mid-Market,APAC,email
C0003819,2025-05-15,Startup,EMEA,social_ads
C0008411,2025-05-15,SMB,LATAM,organic
C0008647,2025-05-15,Startup,EMEA,referral
C0003837,2025-05-15,Mid-Market,EMEA,partners
C0007618,2025-05-15,Enterprise,EMEA,partners
C0005461,2025-05-15,SMB,LATAM,organic
C0008336,2025-05-15,SMB,APAC,organic
C0001128,2025-05-16,SMB,EMEA,email
C0001788,2025-05-16,Mid-Market,EMEA,paid_search
C0007297,2025-05-16,Startup,EMEA,paid_search
C0000394,2025-05-16,Mid-Market,APAC,paid_search
C0005714,2025-05-16,Mid-Market,EMEA,paid_search
C0004099,2025-05-16,Enterprise,North America,organic
C0002787,2025-05-16,SMB,LATAM,referral
C0006123,2025-05-16,Startup,North America,paid_search
C0004661,2025-05-16,Mid-Market,North America,referral
C0005827,2025-05-16,Mid-Market,EMEA,organic
C0008618,2025-05-16,Enterprise,North America,paid_search
C0007806,2025-05-16,SMB,APAC,partners
C0007832,2025-05-16,Mid-Market,North America,organic
C0002010,2025-05-17,Startup,EMEA,partners
C0004300,2025-05-17,SMB,North America,referral
C0008295,2025-05-17,Mid-Market,APAC,paid_search
C0008255,2025-05-17,Mid-Market,North America,organic
C0005992,2025-05-17,SMB,North America,paid_search
C0000531,2025-05-17,Enterprise,LATAM,referral
C0008167,2025-05-17,Enterprise,LATAM,paid_search
C0007943,2025-05-17,Startup,EMEA,paid_search
C0002701,2025-05-17,Mid-Market,APAC,social_ads
C0005399,2025-05-17,SMB,APAC,paid_search
C0001359,2025-05-18,Mid-Market,EMEA,organic
C0008172,2025-05-18,Mid-Market,EMEA,organic
C0007118,2025-05-18,SMB,North America,email
C0006447,2025-05-18,Mid-Market,EMEA,referral
C0003129,2025-05-18,SMB,EMEA,paid_search
C0006350,2025-05-18,Startup,North America,social_ads
C0005097,2025-05-18,Mid-Market,North America,organic
C0001794,2025-05-18,Startup,APAC,email
C0004638,2025-05-18,SMB,APAC,social_ads
C0006161,2025-05-18,Startup,EMEA,paid_search
