transaction_id,customer_id,transaction_date,revenue,cost,product_type
T000042045,C0005319,2025-06-02,41.75,21.48,Core
T000061792,C0006264,2025-06-02,173.73,116.16,Add-on
T000051581,C0001024,2025-06-02,115.78,58.32,Core
T000061259,C0002556,2025-06-02,103.52,87.63,Core
T000049325,C0006876,2025-06-02,718.03,326.83,Add-on
T000058548,C0002510,2025-06-02,401.97,330.92,Core
T000028829,C0008093,2025-06-02,570.11,351.72,Premium
T000028330,C0008112,2025-06-02,435.9,293.75,Premium
T000050571,C0000172,2025-06-02,458.93,304.0,Services
T000008203,C0007307,2025-06-02,564.7,366.7,Premium
T000049941,C0004813,2025-06-02,301.7,231.88,Premium
T000033939,C0007649,2025-06-02,93.53,46.48,Add-on
T000054980,C0004390,2025-06-02,851.15,652.61,Services
T000054782,C0000465,2025-06-02,184.64,85.16,Core
T000022832,C0008373,2025-06-02,4071.55,2874.55,Services
T000061783,C0005807,2025-06-03,116.62,50.45,Add-on
T000056701,C0005877,2025-06-03,946.1,866.83,Services
T000053507,C0003795,2025-06-03,132.95,82.58,Core
T000061985,C0001410,2025-06-03,164.92,107.64,Add-on
T000055193,C0004784,2025-06-03,72.03,46.02,Core
T000061291,C0008747,2025-06-03,38.72,21.92,Add-on
T000051580,C0001024,2025-06-03,237.85,135.24,Core
T000056465,C0001938,2025-06-03,160.24,85.23,Core
T000060449,C0003227,2025-06-03,114.78,54.83,Add-on
T000046525,C0008594,2025-06-03,4199.44,3361.42,Services
T000057341,C0001254,2025-06-03,87.47,71.95,Core
T000054423,C0007604,2025-06-03,1835.69,1086.7,Core
T000061364,C0003616,2025-06-03,26.78,15.87,Add-on
T000048042,C0001631,2025-06-03,518.74,301.06,Core
T000059956,C0007071,2025-06-03,154.64,98.23,Core
T000054553,C0008153,2025-06-03,493.09,210.53,Core
T000055688,C0006683,2025-06-03,315.21,203.61,Core
T000060893,C0003837,2025-06-03,176.74,109.78,Core
T000059156,C0001162,2025-06-03,96.07,70.39,Premium
T000056700,C0005877,2025-06-03,2843.44,2032.03,Premium
T000060438,C0003487,2025-06-03,1109.32,661.72,Core
T000050183,C0003744,2025-06-03,531.11,290.07,Core
T000054416,C0002669,2025-06-03,71.64,47.37,Add-on
T000054430,C0006825,2025-06-03,412.1,294.09,Add-on
T000055594,C0003956,2025-06-03,77.85,79.31,Services
T000050599,C0000648,2025-06-03,330.31,224.18,Premium
T000049526,C0004137,2025-06-03,2331.2,1718.92,Core
T000049704,C0008401,2025-06-03,994.46,500.34,Core
T000060214,C0006653,2025-06-03,289.81,172.74,Core
T000051004,C0002635,2025-06-03,182.31,90.09,Core
T000056594,C0005619,2025-06-03,525.07,380.62,Core
T000053050,C0000066,2025-06-03,334.83,209.31,Core
T000053772,C0005240,2025-06-03,196.7,113.15,Add-on
T000060499,C0003359,2025-06-03,153.17,129.06,Services
T000056699,C0005877,2025-06-03,926.83,711.07,Premium
T000054037,C0001797,2025-06-03,178.09,119.79,Core
T000049321,C0006876,2025-06-03,2953.42,2326.15,Premium
T000053342,C0008795,2025-06-03,149.82,73.07,Add-on
T000057108,C0008787,2025-06-03,172.1,134.93,Core
T000061636,C0003212,2025-06-03,309.55,208.03,Core
T000057637,C0008197,2025-06-03,989.18,774.28,Premium
T000054359,C0005190,2025-06-03,482.56,314.57,Core
T000061240,C0007930,2025-06-03,2147.65,1488.13,Core
T000051322,C0005663,2025-06-03,394.74,146.2,Add-on
T000054794,C0007822,2025-06-03,223.5,101.78,Core
T000054946,C0008117,2025-06-03,211.7,147.36,Core
T000060015,C0007710,2025-06-03,1036.9,641.11,Premium
T000059605,C0006821,2025-06-03,351.84,219.88,Premium
T000056356,C0000882,2025-06-03,341.47,223.85,Core
T000052802,C0005405,2025-06-03,903.83,362.19,Add-on
T000050059,C0006359,2025-06-03,134.59,57.02,Add-on
T000046108,C0007666,2025-06-03,168.13,102.19,Add-on
T000055544,C0008796,2025-06-03,109.31,47.64,Add-on
T000056611,C0006574,2025-06-03,1028.04,653.16,Premium
T000052642,C0007483,2025-06-03,152.59,75.02,Core
T000056320,C0000790,2025-06-03,3712.76,2939.74,Premium
T000051321,C0005663,2025-06-03,249.41,164.83,Premium
T000053997,C0006474,2025-06-03,699.83,500.33,Premium
T000060209,C0000566,2025-06-03,228.08,85.57,Add-on
T000038197,C0008014,2025-06-03,104.74,47.78,Add-on
T000035997,C0007836,2025-06-03,341.86,150.0,Add-on
T000044252,C0005955,2025-06-03,782.59,360.33,Add-on
T000043538,C0007692,2025-06-03,510.54,234.85,Core
T000036837,C0001779,2025-06-03,233.99,130.43,Core
T000040324,C0007311,2025-06-03,3923.8,3478.17,Services
T000015307,C0006855,2025-06-03,1399.73,1062.11,Premium
T000035953,C0006338,2025-06-03,25.01,16.65,Core
T000039374,C0006096,2025-06-03,1735.0,913.94,Core
T000043154,C0003666,2025-06-03,26.58,18.96,Core
T000042102,C0004666,2025-06-03,6722.16,5258.95,Premium
T000035557,C0006065,2025-06-03,92.49,58.09,Core
T000022964,C0003925,2025-06-03,706.26,400.67,Core
T000038523,C0000526,2025-06-03,23.64,11.67,Core
T000026925,C0006479,2025-06-03,556.06,304.3,Add-on
T000027085,C0004166,2025-06-03,72.28,40.48,Core
T000010794,C0001341,2025-06-03,342.92,273.92,Premium
T000043692,C0001504,2025-06-03,2615.29,1458.88,Add-on
T000015194,C0007624,2025-06-03,92.64,52.81,Core
T000038310,C0005506,2025-06-03,481.94,217.25,Add-on
T000015692,C0007961,2025-06-03,245.2,199.03,Premium
T000040716,C0002081,2025-06-03,306.01,150.68,Core
T000025939,C0004953,2025-06-03,3769.13,2361.3,Add-on
T000016260,C0008843,2025-06-03,1090.12,790.13,Services
T000004871,C0005987,2025-06-03,84.02,48.97,Core
T000033644,C0001217,2025-06-03,998.68,540.85,Add-on
T000038196,C0008014,2025-06-03,1994.85,1109.35,Core
T000013110,C0008367,2025-06-03,290.02,183.55,Core
T000020097,C0004000,2025-06-03,1192.05,803.56,Premium
T000044679,C0006674,2025-06-03,1369.52,992.2,Premium
T000024117,C0005381,2025-06-03,413.14,177.59,Add-on
T000039925,C0006213,2025-06-03,326.0,159.01,Core
T000004303,C0005218,2025-06-03,2093.03,1478.43,Services
T000026021,C0001686,2025-06-03,83.2,48.24,Core
T000042256,C0005820,2025-06-03,1208.72,990.93,Premium
T000023476,C0006410,2025-06-03,413.64,332.84,Premium
T000033890,C0000802,2025-06-03,122.02,66.65,Core
T000027619,C0000971,2025-06-03,270.7,149.57,Core
T000023214,C0004802,2025-06-03,180.02,79.5,Add-on
T000000249,C0007009,2025-06-03,179.43,102.46,Core
T000038233,C0006742,2025-06-03,382.92,274.53,Services
T000044300,C0003920,2025-06-03,970.54,698.41,Premium
T000007421,C0004292,2025-06-03,150.78,85.73,Core
T000043955,C0005367,2025-06-03,1318.83,748.32,Core
T000042258,C0005820,2025-06-03,228.99,108.8,Add-on
T000017612,C0003968,2025-06-03,1019.2,963.84,Services
T000040387,C0004879,2025-06-03,513.93,432.11,Services
T000044923,C0000709,2025-06-03,99.96,51.99,Core
T000045290,C0003062,2025-06-03,605.45,279.31,Add-on
T000004407,C0001315,2025-06-03,98.48,70.55,Premium
T000043359,C0005052,2025-06-03,862.22,371.83,Add-on
T000044984,C0007732,2025-06-03,386.22,287.7,Services
T000013386,C0006704,2025-06-03,342.29,176.88,Add-on
T000043750,C0001138,2025-06-03,654.59,337.14,Core
T000012308,C0003082,2025-06-03,341.85,179.68,Core
T000041981,C0005233,2025-06-03,599.69,465.85,Services
T000029190,C0003390,2025-06-03,65.74,39.45,Core
T000033567,C0004023,2025-06-03,230.8,139.88,Core
T000033440,C0006438,2025-06-03,174.33,98.44,Core
T000009358,C0007282,2025-06-03,250.88,123.08,Add-on
T000046341,C0004663,2025-06-04,5523.25,4426.07,Services
T000053248,C0004229,2025-06-04,155.92,125.19,Services
T000036293,C0004251,2025-06-04,254.52,143.12,Core
T000049832,C0004587,2025-06-04,1840.26,1442.26,Core
T000044794,C0006331,2025-06-04,132.4,64.36,Core
T000027480,C0005312,2025-06-04,121.26,89.07,Core
T000041636,C0006064,2025-06-04,17.45,11.77,Add-on
T000056671,C0006472,2025-06-04,224.95,200.36,Services
T000059655,C0006681,2025-06-04,65.61,45.01,Premium
T000040267,C0008386,2025-06-04,784.4,678.69,Premium
T000047133,C0000355,2025-06-04,126.83,62.6,Core
T000055332,C0000393,2025-06-04,33.4,17.15,Core
T000055845,C0004947,2025-06-04,443.25,293.82,Core
T000060016,C0007710,2025-06-04,704.48,623.52,Services
T000049703,C0008401,2025-06-04,577.26,254.36,Add-on
T000057588,C0001802,2025-06-04,48.05,30.96,Add-on
T000019313,C0008440,2025-06-04,146.45,86.72,Core
T000048769,C0000359,2025-06-04,49.17,22.07,Add-on
T000053801,C0008769,2025-06-04,65.89,45.64,Core
T000057586,C0008189,2025-06-04,139.92,109.03,Core
T000054812,C0006503,2025-06-04,952.24,896.42,Services
T000030753,C0000407,2025-06-04,324.09,179.13,Core
T000049525,C0004137,2025-06-04,1113.38,863.16,Premium
T000060864,C0000318,2025-06-04,1287.99,876.52,Core
T000022141,C0005285,2025-06-04,41.83,23.32,Core
T000036290,C0004251,2025-06-04,160.89,73.42,Add-on
T000058781,C0001224,2025-06-04,123.82,60.41,Add-on
T000044834,C0003858,2025-06-04,54.51,39.49,Core
T000055716,C0005916,2025-06-04,6704.39,6238.78,Services
T000049833,C0004587,2025-06-04,6127.55,5801.33,Services
T000004611,C0002814,2025-06-04,105.25,52.57,Core
T000055463,C0005510,2025-06-04,785.76,681.64,Services
T000043996,C0000477,2025-06-04,4148.45,3510.57,Services
T000051060,C0003894,2025-06-04,14.35,9.54,Core
T000056425,C0006167,2025-06-04,1867.64,1559.97,Core
T000060355,C0003118,2025-06-04,151.3,89.16,Core
T000052962,C0001293,2025-06-04,1123.35,740.46,Premium
T000057811,C0006645,2025-06-04,195.14,99.78,Add-on
T000053742,C0008390,2025-06-04,649.91,441.55,Premium
T000043952,C0005367,2025-06-04,677.28,608.7,Premium
T000036070,C0002470,2025-06-04,107.94,53.04,Core
T000049741,C0000576,2025-06-04,313.14,213.3,Premium
T000057247,C0007589,2025-06-04,135.02,78.54,Core
T000061635,C0003212,2025-06-04,2235.82,1216.91,Core
T000042088,C0006801,2025-06-04,92.33,53.08,Core
T000047637,C0002058,2025-06-04,181.96,112.72,Add-on
T000037843,C0001245,2025-06-04,30.53,20.39,Core
T000003192,C0002815,2025-06-04,470.94,226.55,Add-on
T000059457,C0008459,2025-06-04,242.16,95.98,Add-on
T000029458,C0000108,2025-06-04,147.51,105.14,Core
T000058432,C0008823,2025-06-04,26.03,20.77,Add-on
T000062113,C0004107,2025-06-04,187.37,110.87,Core
T000038138,C0005673,2025-06-04,249.76,125.14,Add-on
T000060721,C0004812,2025-06-04,168.82,79.19,Add-on
T000018368,C0005107,2025-06-04,234.09,162.27,Premium
T000031011,C0002685,2025-06-04,223.81,120.71,Core
T000050949,C0002016,2025-06-04,60.23,35.42,Core
T000057886,C0002634,2025-06-04,107.97,82.63,Premium
T000058467,C0005742,2025-06-04,876.37,625.09,Premium
T000040602,C0003854,2025-06-04,67.48,43.94,Core
T000033181,C0005964,2025-06-04,271.61,156.71,Core
T000034909,C0001046,2025-06-04,293.79,219.21,Core
T000053570,C0001302,2025-06-04,1604.86,918.73,Core
T000062184,C0006340,2025-06-04,351.22,209.08,Core
T000054339,C0001963,2025-06-04,670.87,377.13,Add-on
T000057367,C0000777,2025-06-04,249.19,160.14,Core
T000052234,C0006732,2025-06-04,1729.14,1151.84,Premium
T000046550,C0006680,2025-06-04,192.58,147.82,Services
T000047145,C0000237,2025-06-04,159.35,115.82,Core
T000023593,C0007467,2025-06-04,774.54,629.14,Services
T000061565,C0000466,2025-06-04,109.0,88.19,Premium
T000057717,C0002797,2025-06-04,82.39,48.63,Core
T000034604,C0005728,2025-06-04,279.16,162.08,Add-on
T000060152,C0003625,2025-06-04,4963.76,4253.91,Services
T000048878,C0004190,2025-06-04,101.77,46.88,Add-on
T000032296,C0008603,2025-06-04,534.48,316.37,Add-on
T000046063,C0005211,2025-06-04,541.68,391.13,Services
T000016398,C0006512,2025-06-04,1390.62,983.09,Premium
T000032279,C0007553,2025-06-04,99.13,50.49,Core
T000049910,C0001506,2025-06-04,93.67,37.6,Add-on
T000032538,C0005160,2025-06-04,212.64,115.27,Core
T000060577,C0006764,2025-06-04,708.48,533.6,Premium
T000051105,C0004699,2025-06-04,12.0,8.08,Add-on
T000004873,C0005987,2025-06-04,1085.91,929.67,Premium
T000048821,C0002802,2025-06-04,2594.65,2481.17,Services
T000052084,C0006098,2025-06-04,70.37,29.73,Add-on
T000035172,C0006357,2025-06-04,1250.74,815.21,Core
T000060875,C0001068,2025-06-04,18.68,10.32,Add-on
T000056976,C0005624,2025-06-04,93.94,52.75,Core
T000060575,C0006764,2025-06-04,557.84,389.88,Premium
T000045355,C0003481,2025-06-04,703.61,580.97,Services
T000010496,C0001371,2025-06-04,809.59,541.09,Core
T000055761,C0000822,2025-06-05,99.31,52.51,Core
T000027695,C0000830,2025-06-05,102.47,56.2,Core
T000045726,C0001808,2025-06-05,277.77,185.87,Core
T000053315,C0003452,2025-06-05,68.71,37.11,Core
T000052175,C0007747,2025-06-05,2535.73,1940.72,Premium
T000037907,C0001281,2025-06-05,144.24,48.09,Add-on
T000049705,C0008401,2025-06-05,36.62,15.97,Add-on
T000030777,C0001055,2025-06-05,88.84,60.79,Premium
T000023969,C0002785,2025-06-05,71.32,36.1,Add-on
T000041945,C0004277,2025-06-05,78.51,41.09,Core
T000056515,C0004290,2025-06-05,219.91,102.67,Add-on
T000049796,C0001688,2025-06-05,39.02,26.47,Core
T000019850,C0006242,2025-06-05,106.16,50.96,Core
T000051181,C0006807,2025-06-05,133.79,79.3,Core
T000029042,C0007292,2025-06-05,702.06,483.86,Add-on
T000037689,C0006779,2025-06-05,335.43,152.08,Add-on
T000049740,C0000576,2025-06-05,117.29,57.17,Core
T000062192,C0008408,2025-06-05,571.24,527.11,Premium
T000056497,C0006912,2025-06-05,17.7,9.64,Add-on
T000061793,C0006264,2025-06-05,1558.3,1083.25,Core
T000056547,C0008495,2025-06-05,185.79,93.03,Add-on
T000012858,C0002875,2025-06-05,454.44,333.38,Services
T000059290,C0007663,2025-06-05,107.69,71.64,Core
T000045847,C0002072,2025-06-05,3377.09,2715.45,Premium
T000061826,C0008301,2025-06-05,505.09,368.1,Core
T000059833,C0005567,2025-06-05,35.36,16.8,Core
T000057645,C0008020,2025-06-05,11.6,7.83,Add-on
T000023899,C0005379,2025-06-05,514.01,376.81,Services
T000054971,C0005857,2025-06-05,116.37,63.11,Core
T000012118,C0003232,2025-06-05,557.8,346.59,Core
T000061934,C0007889,2025-06-05,165.71,114.0,Core
T000031316,C0007749,2025-06-05,77.51,40.92,Core
T000061577,C0004605,2025-06-05,41.92,34.62,Add-on
T000057730,C0006715,2025-06-05,556.65,306.01,Core
T000055304,C0002928,2025-06-05,32.12,11.81,Add-on
T000044817,C0005329,2025-06-05,152.98,88.28,Core
T000055608,C0005942,2025-06-05,641.16,396.51,Add-on
T000042653,C0003833,2025-06-05,55.12,39.15,Core
T000018515,C0008699,2025-06-05,42.57,20.44,Add-on
T000057492,C0000991,2025-06-05,14.44,10.33,Add-on
T000030928,C0001353,2025-06-05,150.25,85.2,Core
T000054863,C0006634,2025-06-05,1373.67,829.39,Core
T000059237,C0003843,2025-06-05,114.27,64.32,Core
T000059766,C0006651,2025-06-05,1892.21,1231.76,Core
T000050547,C0007944,2025-06-05,142.93,81.77,Core
T000055759,C0000822,2025-06-05,437.64,242.37,Core
T000024806,C0002660,2025-06-05,1016.13,804.25,Services
T000035168,C0006357,2025-06-05,753.0,518.79,Core
T000053810,C0002658,2025-06-05,45.74,25.67,Add-on
T000026171,C0001547,2025-06-05,210.12,114.66,Core
T000056304,C0007250,2025-06-05,1222.79,566.85,Core
T000017106,C0003199,2025-06-05,364.63,306.55,Services
T000022399,C0004325,2025-06-05,422.43,301.6,Services
T000053809,C0002658,2025-06-05,111.15,79.12,Services
T000059334,C0000421,2025-06-05,54.99,32.76,Add-on
T000012414,C0006475,2025-06-05,98.06,63.46,Core
T000056094,C0005608,2025-06-05,70.16,30.94,Add-on
T000054892,C0005647,2025-06-05,267.41,228.06,Core
T000016637,C0006339,2025-06-05,9234.99,6922.78,Premium
T000051377,C0006422,2025-06-05,602.35,352.25,Add-on
T000039619,C0001296,2025-06-05,56.61,22.19,Add-on
T000061639,C0001060,2025-06-05,39.58,20.75,Add-on
T000057302,C0001672,2025-06-05,106.88,64.69,Core
T000030499,C0000514,2025-06-05,49.81,25.04,Core
T000019257,C0005111,2025-06-05,2160.04,1542.34,Premium
T000041722,C0004826,2025-06-05,166.14,96.38,Core
T000059455,C0008459,2025-06-05,116.69,73.41,Core
T000041389,C0004506,2025-06-05,65.45,29.79,Add-on
T000058081,C0000685,2025-06-05,449.61,280.57,Core
T000048238,C0005148,2025-06-05,2514.59,1571.8,Core
T000041610,C0005508,2025-06-05,64.42,45.73,Core
T000039662,C0008733,2025-06-05,20.71,11.32,Core
T000058088,C0005025,2025-06-05,685.57,411.77,Core
T000059876,C0005492,2025-06-05,17.11,7.51,Add-on
T000039643,C0002125,2025-06-05,507.83,333.71,Add-on
T000056586,C0007205,2025-06-05,603.61,478.91,Services
T000013206,C0005054,2025-06-05,252.31,172.02,Premium
T000003686,C0007871,2025-06-05,1052.13,917.09,Services
T000006441,C0008974,2025-06-05,318.95,201.01,Core
T000061912,C0007780,2025-06-05,339.05,173.35,Add-on
T000016639,C0006339,2025-06-05,1255.62,755.25,Add-on
T000000328,C0008015,2025-06-05,107.45,76.1,Premium
T000043249,C0003288,2025-06-05,146.77,102.93,Services
T000037154,C0002088,2025-06-05,149.09,72.29,Core
T000059194,C0000906,2025-06-05,150.06,69.96,Add-on
T000060888,C0008411,2025-06-05,94.86,49.95,Core
T000049481,C0006815,2025-06-05,834.55,745.95,Premium
T000045309,C0006432,2025-06-05,136.55,78.55,Add-on
T000038709,C0004049,2025-06-05,430.86,369.5,Services
T000054469,C0002969,2025-06-05,1610.93,984.0,Core
T000039742,C0007785,2025-06-05,754.31,415.58,Core
T000038916,C0005539,2025-06-05,175.7,94.46,Add-on
T000027269,C0002713,2025-06-05,425.62,378.71,Services
T000047055,C0000977,2025-06-05,32.25,15.48,Core
T000004984,C0007872,2025-06-05,113.18,63.23,Core
T000007691,C0002427,2025-06-05,450.65,185.92,Add-on
T000040765,C0000676,2025-06-05,34.4,21.49,Core
T000058613,C0001559,2025-06-05,174.17,138.71,Services
T000057686,C0006077,2025-06-06,366.99,200.39,Core
T000058108,C0005322,2025-06-06,261.0,193.53,Premium
T000058745,C0003108,2025-06-06,40.4,29.1,Core
T000057687,C0006077,2025-06-06,711.6,507.95,Premium
T000032327,C0005730,2025-06-06,254.4,174.91,Services
T000054135,C0006164,2025-06-06,114.99,84.83,Core
T000062107,C0008123,2025-06-06,514.29,276.12,Add-on
T000062249,C0006793,2025-06-06,382.82,215.07,Core
T000051810,C0006129,2025-06-06,22.34,13.15,Add-on
T000059057,C0006518,2025-06-06,504.31,348.72,Premium
T000050878,C0004311,2025-06-06,252.03,153.38,Core
T000046644,C0000399,2025-06-06,859.67,503.05,Core
T000061065,C0002701,2025-06-06,423.62,238.32,Add-on
T000033681,C0000184,2025-06-06,194.67,125.15,Core
T000045246,C0001812,2025-06-06,535.98,295.86,Add-on
T000012859,C0002875,2025-06-06,110.22,48.52,Add-on
T000038918,C0005539,2025-06-06,403.47,282.66,Premium
T000036152,C0005341,2025-06-06,2272.26,1858.47,Services
T000060887,C0008411,2025-06-06,71.06,37.69,Premium
T000042055,C0004076,2025-06-06,214.96,103.22,Add-on
T000058813,C0007432,2025-06-06,558.11,403.6,Core
T000061393,C0005965,2025-06-06,157.07,97.79,Core
T000032832,C0004104,2025-06-06,175.96,91.74,Core
T000016912,C0006314,2025-06-06,100.11,61.34,Core
T000061727,C0008054,2025-06-06,65.31,48.99,Add-on
T000033884,C0004119,2025-06-06,87.92,47.85,Core
T000048111,C0002445,2025-06-06,160.65,131.66,Core
T000009357,C0007282,2025-06-06,232.7,110.48,Core
T000057923,C0006954,2025-06-06,293.64,203.58,Core
T000051476,C0004254,2025-06-06,283.5,189.16,Core
T000053271,C0003432,2025-06-06,8458.45,6836.87,Premium
T000042972,C0003206,2025-06-06,195.18,93.44,Core
T000033291,C0003320,2025-06-06,611.87,376.36,Add-on
T000058499,C0008531,2025-06-06,995.78,794.68,Services
T000058497,C0008531,2025-06-06,425.47,232.04,Core
T000048053,C0003547,2025-06-06,2820.18,1816.77,Premium
T000059818,C0003892,2025-06-06,840.19,570.81,Premium
T000056595,C0005619,2025-06-06,614.24,404.24,Core
T000057929,C0002530,2025-06-06,12094.03,7649.87,Premium
T000026087,C0007451,2025-06-06,337.31,267.26,Services
T000002933,C0007019,2025-06-06,54.04,26.14,Add-on
T000055180,C0001232,2025-06-06,1972.84,835.94,Add-on
T000050845,C0004127,2025-06-06,36.16,22.28,Core
T000057420,C0005969,2025-06-06,2257.23,1550.07,Services
T000060834,C0002927,2025-06-06,51.65,44.6,Core
T000055726,C0004406,2025-06-06,487.21,351.25,Premium
T000060547,C0001603,2025-06-06,1136.62,815.04,Premium
T000049020,C0003056,2025-06-06,45.85,26.22,Core
T000061552,C0006170,2025-06-06,48.62,22.15,Add-on
T000040747,C0008638,2025-06-06,2517.97,2538.74,Services
T000013387,C0006704,2025-06-06,1362.22,1041.63,Services
T000032297,C0008603,2025-06-06,1113.26,1049.21,Services
T000001356,C0004305,2025-06-06,267.41,200.95,Premium
T000054136,C0006164,2025-06-06,18.9,15.81,Core
T000032972,C0003573,2025-06-06,700.57,520.33,Services
T000045543,C0001401,2025-06-06,676.45,363.48,Core
T000044021,C0007328,2025-06-06,134.6,67.01,Add-on
T000013355,C0005193,2025-06-06,1097.37,466.83,Core
T000008080,C0001908,2025-06-06,120.93,79.52,Core
T000019258,C0005111,2025-06-06,54.42,20.1,Add-on
T000024773,C0006461,2025-06-06,76.59,40.43,Core
T000025675,C0000693,2025-06-06,43.66,17.53,Add-on
T000032938,C0004672,2025-06-06,1840.01,1258.24,Services
T000047040,C0004977,2025-06-06,90.97,94.7,Services
T000047441,C0004301,2025-06-06,3092.09,2150.04,Premium
T000057834,C0002271,2025-06-06,78.17,59.52,Add-on
T000055541,C0008796,2025-06-06,525.21,414.62,Premium
T000061186,C0006566,2025-06-06,101.31,52.45,Core
T000020058,C0008102,2025-06-06,182.26,95.45,Add-on
T000046195,C0002053,2025-06-06,1108.28,944.91,Services
T000060769,C0003841,2025-06-06,252.73,193.35,Premium
T000058452,C0006241,2025-06-06,1027.44,656.43,Premium
T000033354,C0003803,2025-06-06,1378.31,1167.95,Premium
T000025504,C0006857,2025-06-06,69.11,36.45,Core
T000057049,C0000336,2025-06-06,24.69,13.9,Core
T000054985,C0005296,2025-06-06,188.13,102.8,Add-on
